Citizen_ID,Area_Sector,Issue_Type,Complaint_Text,Severity_Level,Reported_Time,Resolution_Time_Hours,Assigned_Department,Satisfaction_Rating,Followup_Required,Latitude,Longitude,AI_Priority_Score
C1720,A2,Pothl,Move energy president dream history economic PM not third sister wonder employee position responsibility pretty actually.,Med,23-05-2025 02:44,98,,2,Yes,19.161685,72.919922,0.3
C1721,B2,Garbge,Baby friend detail talk piece until film program book rule than pull student.,Hi,05-03-2025 18:33,90,Road Dept,4,No,19.272592,72.844919,0.04
C1722,D2,Trafic,Man heavy method but participant usually according car form front four computer support he.,Med,04-02-2025 17:25,119,SmartWifiDept,5,No,19.019662,72.846757,0.18
C1723,D1,Watr,Question say where guy down water yeah inside fast church deep low sport.,Med,09-02-2025 06:52,64,SmartWifiDept,4,Yes,19.261827,72.993182,0.16
C1724,B1,Watr,Thought because remember tend western wonder act land rate else purpose throughout.,Hi,03-08-2025 11:45,28,Clean Dept,2,Yes,19.05778,72.842825,0.14
C1725,B2,Watr,War early alone certain third total evidence poor much likely society Congress song.,Hi,07-02-2025 23:27,4,Road Dept,2,No,19.040494,72.883748,0.06
C1726,D2,Trafic,Upon before actually sea however world plant character floor sell before race seem.,Lo,19-10-2025 06:39,66,,1,Yes,19.060904,73.072567,0.43
C1727,B1,Garbge,Something south hard table thing already choose friend almost couple fish of under final low.,,14-06-2025 08:51,999,SmartWifiDept,3,No,19.271184,72.820288,0.16
C1728,C2,Garbge,Size son industry good gun choose company at perhaps you identify something poor third.,Critcal,10-05-2025 02:55,59,SmartWifiDept,4,Yes,19.191782,73.059487,0.16
C1729,D2,Stret Light,Appear check hospital office give whom color get.,,04-02-2025 10:09,,Road Dept,,Yes,19.159223,73.01495,0.92
C1730,C1,WiFiIssu,Face court six mouth now president decade take region term operation tonight.,Critcal,31-07-2025 02:51,999,Elect Dept,1,No,19.298583,73.011258,0.43
C1731,B2,Watr,Test produce culture light our tonight he.,Lo,26-05-2025 07:33,59,Elect Dept,3,Yes,19.283299,73.084061,0.63
C1732,A1,Watr,Hot federal mouth imagine character product maintain benefit.,Lo,07-08-2025 04:59,41,Road Dept,4,Yes,19.131658,72.826786,0.4
C1733,A2,Pothl,Share although region grow education arm as positive interest become yeah name machine staff answer.,Hi,18-01-2025 06:44,23,Road Dept,1,No,19.189828,73.074138,0.9
C1734,C1,Watr,Character wide blue hard cover feeling appear guy level pick suggest piece technology decision fight maintain.,,04-08-2025 05:20,108,Road Dept,4,No,19.074384,73.070508,0.22
C1735,B2,WiFiIssu,Country compare I true similar fish easy never recently factor despite so.,Med,12-03-2025 15:46,1,Watr Dept,1,Yes,19.023261,72.933824,0.75
C1736,B1,Trafic,Hope evidence policy put range wear minute everything others public.,Med,02-09-2025 00:40,93,Clean Dept,5,Yes,19.198549,72.843173,0.92
C1737,D2,Trafic,Involve window so woman whole cause military.,Med,08-06-2025 04:53,111,Watr Dept,5,No,19.096679,72.883644,0.96
C1738,B2,Stret Light,Left author sort force phone look join police focus card pay.,Lo,17-05-2025 03:53,67,Clean Dept,5,Yes,19.225224,73.01468,0.33
C1739,C2,Stret Light,Manage share just edge good blood on share real respond audience use quite.,Med,04-09-2025 22:09,2,,2,No,19.108634,73.087961,0.03
C1740,C2,WiFiIssu,Few lay after fact unit memory authority spend give month institution enjoy how eat side I.,Med,09-01-2025 22:35,5,SmartWifiDept,5,No,19.247181,72.827162,0.39
C1741,D1,Trafic,Benefit central across pass fear way his leave clear Republican state field yes father.,Med,06-03-2025 21:16,97,Watr Dept,1,No,19.10793,72.990297,0.54
C1742,A2,Watr,Final politics pass fact test security positive often history occur analysis leader tree commercial.,Hi,16-11-2025 21:21,114,,4,No,19.245328,72.988513,0.19
C1743,B1,Watr,Hour step campaign know reveal receive bit to need teacher talk again enter quality choice.,Critcal,03-06-2025 20:39,20,Elect Dept,2,No,19.065145,72.825204,0.83
C1744,C1,WiFiIssu,East manager close daughter never remain truth management decision customer source market after edge vote cover.,Lo,18-04-2025 09:43,89,SmartWifiDept,4,Yes,19.218237,72.976593,0.2
C1745,B2,Watr,Home perhaps speech third government clearly raise.,Lo,04-11-2025 06:38,17,SmartWifiDept,2,No,19.174008,72.985279,0.26
C1746,D1,Pothl,Some strategy campaign offer success foot church yourself beat east speech.,Med,15-09-2025 15:13,83,SmartWifiDept,,Yes,19.164419,73.018405,0.15
C1747,A1,Pothl,Education upon run west agency happen both near.,,26-05-2025 18:15,37,SmartWifiDept,3,Yes,19.021872,72.991526,0.64
C1748,A1,WiFiIssu,Hour child range change three where figure home.,Lo,22-08-2025 13:15,1,Elect Dept,1,No,19.212467,73.063069,0.56
C1749,B1,Pollutn,Dream impact similar idea standard risk focus hotel nothing doctor section.,Critcal,09-03-2025 11:54,78,SmartWifiDept,4,Yes,19.105248,72.853055,0.32
C1750,A1,Trafic,Dinner future hit medical collection expert understand contain realize its star perhaps sort drive person.,Lo,29-08-2025 11:08,59,Clean Dept,3,Yes,19.242716,72.892223,0.09
C1751,C2,Stret Light,Great local first and real story key institution easy east.,Lo,11-01-2025 15:56,52,Watr Dept,5,No,19.136865,72.961186,0.42
C1752,C2,Trafic,Black guess but result yeah she them lead within.,Med,06-04-2025 04:19,102,Clean Dept,,No,19.187499,73.063108,0.37
C1753,C1,Trafic,Boy leave raise fact determine discuss evidence.,Critcal,15-04-2025 20:18,29,SmartWifiDept,4,No,19.223594,72.925284,0.56
C1754,B2,Pollutn,Room choice value get indeed face current president today reduce their catch.,Critcal,13-11-2025 20:02,56,Watr Dept,4,No,19.199161,73.044316,0.04
C1755,A2,Pollutn,Study table cell part particularly artist pass important.,Hi,29-08-2025 05:30,22,,,Yes,19.078312,72.985988,0.52
C1756,A1,Trafic,Dark argue smile Mrs air parent table bit federal behavior improve including.,Hi,09-10-2025 18:21,70,SmartWifiDept,3,Yes,19.201309,72.910361,0.3
C1757,C2,Trafic,Country food fast story deal let low those have news.,Lo,17-11-2025 01:44,13,SmartWifiDept,5,Yes,19.038106,72.870096,0.9
C1758,A1,Stret Light,Add recognize enjoy use few sound positive nor focus better too with treat skill.,Med,10-12-2025 00:44,20,Elect Dept,3,No,19.119544,73.026153,0.97
C1759,A1,Trafic,Worry course miss computer plant more quality politics great country by effect.,Lo,28-01-2025 18:33,,Watr Dept,2,Yes,19.248988,73.033505,0.92
C1760,B1,Stret Light,Cause suddenly determine network three end soldier oil while fast ball.,Hi,29-09-2025 22:05,55,,3,Yes,19.263244,72.911158,0.75
C1761,C2,Trafic,Theory these general role level player audience give money lay why minute energy.,Lo,28-08-2025 02:14,52,Elect Dept,3,No,19.041974,72.945442,0.86
C1762,D2,Stret Light,Some nature believe commercial site perform one information appear.,Med,02-09-2025 14:37,,Watr Dept,,No,19.292895,72.914602,0.15
C1763,D1,Pothl,Tax lead general see official even above understand relationship charge how support.,,03-10-2025 22:18,88,Elect Dept,5,No,19.044552,73.051223,0.6
C1764,D2,Watr,American much learn ask customer sometimes indeed war scientist out laugh paper.,Hi,28-04-2025 09:06,25,Clean Dept,1,No,19.209677,73.058602,0.65
C1765,A2,Stret Light,Community among that prevent paper type main institution poor discover someone.,Hi,12-04-2025 05:10,111,Clean Dept,4,No,19.063782,73.099797,0.97
C1766,D2,Trafic,Lose off chair here compare more remember last or gun model.,Hi,12-07-2025 20:44,102,Road Dept,,No,19.284741,72.917492,0.53
C1767,B1,Trafic,Thought property watch continue lot stage cost should instead position.,Lo,09-04-2025 20:01,4,Road Dept,4,No,19.248294,72.958977,0.89
C1768,C1,Stret Light,Practice relate forward country purpose student music dark blue game surface let worker which.,,31-01-2025 16:41,,Road Dept,2,Yes,19.090154,72.864873,0.68
C1769,D2,Pollutn,Protect treatment job leave little lawyer service outside.,,22-01-2025 01:45,88,SmartWifiDept,1,No,19.079508,73.008225,0.27
C1770,D2,Trafic,Subject cell other your she miss everyone.,Critcal,19-03-2025 16:53,38,Clean Dept,3,Yes,19.178496,72.818407,0.36
C1771,B2,Stret Light,Hard medical forget treat person human attention send forget north front threat something well experience.,Lo,21-07-2025 13:19,44,SmartWifiDept,5,No,19.019646,72.830084,0.23
C1772,D1,WiFiIssu,Task scene represent live oil top make draw manager modern half determine vote.,Med,05-08-2025 20:10,97,,4,No,19.186054,72.976146,0.69
C1773,D1,Pollutn,So class meeting source million risk white law from either.,Med,05-04-2025 19:06,113,Road Dept,2,Yes,19.123092,72.863135,0.89
C1774,B1,Garbge,Out test building can chance choose these agreement generation for minute story for.,,02-08-2025 04:44,68,Watr Dept,5,No,19.103364,72.816115,0.85
C1775,B1,Pollutn,Dinner near this test stock deal appear nearly ever goal public thus still garden enjoy.,Hi,28-01-2025 09:52,110,Elect Dept,1,No,19.161762,72.877681,0.66
C1776,C2,Trafic,Message into assume fall player business process herself left rather be north total.,,03-02-2025 01:37,37,,4,No,19.210274,73.08932,0.92
C1777,C1,Pollutn,Play class good effect her stop police determine important authority smile style consider.,Med,10-03-2025 04:51,81,Road Dept,1,Yes,19.268716,72.979139,0.86
C1778,B1,Pothl,Pass director development green name clearly official black under.,Lo,02-08-2025 16:09,71,Road Dept,4,Yes,19.175041,72.866572,0.88
C1779,C1,Pothl,Cost interesting month tend son woman able myself resource quality those stuff father.,Med,25-01-2025 11:11,83,,3,Yes,19.098296,72.977901,0.19
C1780,C1,Stret Light,Open talk different political we assume really least hot school husband consumer.,Critcal,08-06-2025 03:35,28,Clean Dept,1,No,19.266537,72.992538,0.67
C1781,C1,Watr,Once action everything young sport sport send under if.,Lo,09-12-2025 05:58,89,SmartWifiDept,,No,19.20892,72.94943,0.54
C1782,A1,Garbge,Worry this thing nice blue meeting sell.,Hi,10-12-2025 09:47,,Elect Dept,1,Yes,19.281334,72.814944,0.5
C1783,D1,Trafic,There more carry good point series nothing.,Med,13-02-2025 06:02,52,Road Dept,1,No,19.19296,72.899567,0.87
C1784,B1,Pothl,Congress kid picture body certain if use least head.,Lo,09-08-2025 07:00,110,Watr Dept,3,Yes,19.182329,72.922156,0.8
C1785,C2,Watr,Instead up doctor enter material commercial method around environmental player student current myself green day various.,Lo,21-09-2025 04:43,101,Road Dept,5,Yes,19.105802,73.043666,0.11
C1786,C2,Stret Light,Prepare character section early song from once way teacher station more teacher.,Critcal,10-10-2025 00:22,107,Elect Dept,4,No,19.241283,72.976158,0.79
C1787,A2,Garbge,Among fight area miss impact eat through use win stock check lawyer production out.,Hi,06-08-2025 08:40,,Clean Dept,2,No,19.230534,72.812079,0.59
C1788,A1,Pollutn,Create likely drop hotel record tend ask board project good significant themselves.,Hi,21-05-2025 21:32,103,Road Dept,1,Yes,19.220426,72.939428,0.02
C1789,D2,Stret Light,Hotel consider next give film glass act suggest try laugh.,Hi,19-08-2025 18:39,19,Road Dept,5,Yes,19.080988,72.889085,0.75
C1790,B1,Stret Light,Sister camera answer leave every science land report fight two news various feeling leader source really.,Critcal,20-10-2025 18:19,59,Road Dept,5,No,19.036472,72.988977,0.93
C1791,A1,WiFiIssu,Community industry newspaper college break news catch manager friend military treatment political.,Med,01-05-2025 16:54,33,Watr Dept,2,Yes,19.280854,72.80832,0.27
C1792,B1,Pollutn,Certain bad usually country prevent question be society.,Lo,28-06-2025 07:14,58,SmartWifiDept,4,Yes,19.174761,73.062329,0.77
C1793,C1,Trafic,List environmental carry up why debate through.,Critcal,01-05-2025 09:53,117,SmartWifiDept,2,Yes,19.141334,72.841589,0.05
C1794,C1,Trafic,Couple firm operation game send morning reduce stand whom.,Critcal,17-06-2025 06:47,111,SmartWifiDept,1,Yes,19.271648,72.826588,0.46
C1795,C2,Watr,Floor notice movement role turn type good throw computer need political blood boy cell oil.,Hi,13-06-2025 00:58,15,Road Dept,2,No,19.209287,72.937562,0.47
C1796,A1,Pollutn,Place push turn society note usually former I challenge represent.,Hi,09-01-2025 06:36,16,Watr Dept,2,No,19.255214,72.892472,0.85
C1797,D1,Garbge,Suffer own practice source poor suffer leader central will nor which military material.,Lo,25-04-2025 15:03,34,Watr Dept,5,Yes,19.059178,73.041968,0.81
C1798,B2,WiFiIssu,Push attack movie part million second however toward expect partner.,Critcal,13-04-2025 16:26,63,SmartWifiDept,1,Yes,19.190417,72.808826,0.37
C1799,C2,Watr,Including factor week husband beat message decade away seven specific TV all Congress hand.,Hi,19-10-2025 15:16,34,Clean Dept,5,No,19.249024,72.930256,0.48
C1800,A2,Trafic,Ahead wish concern military management member social.,Critcal,03-08-2025 23:50,,Clean Dept,3,No,19.135926,72.880084,0.81
C1801,B1,Trafic,Rest so southern product boy various when here upon age at friend early parent whatever.,Critcal,26-04-2025 19:46,84,Clean Dept,5,No,19.233395,72.992077,0.72
C1802,B1,Stret Light,Difference score community care paper no prepare.,Lo,03-04-2025 07:49,69,SmartWifiDept,1,No,19.241173,73.059086,0.4
C1803,B1,Trafic,American sport parent shake want read conference whether anything detail particularly.,Critcal,16-07-2025 15:32,108,Clean Dept,5,No,19.057906,72.969233,0.97
C1804,A2,Trafic,Deep six threat fine job answer international plan school cause arm control name.,Lo,23-02-2025 17:57,28,Clean Dept,1,No,19.254911,72.803385,0.92
C1805,D2,Trafic,Clear modern never operation mean up clearly bag soldier visit six list treatment issue there operation.,Lo,11-08-2025 02:41,102,Watr Dept,4,Yes,19.098234,72.896564,0.77
C1806,C1,Pollutn,Morning interesting training right true physical want call our whatever stage leave product cup world.,Critcal,09-05-2025 13:36,55,Elect Dept,4,Yes,19.094483,73.093399,0.51
C1807,B1,Pollutn,Risk southern couple truth especially modern yourself activity citizen accept.,,30-10-2025 09:07,67,Road Dept,4,Yes,19.206314,72.92849,0.95
C1808,A1,Garbge,Option eye politics write change not people role social.,Hi,16-11-2025 09:49,19,Clean Dept,4,Yes,19.164718,72.840629,0.23
C1809,C1,Pothl,Remember type kitchen ask draw subject result quickly benefit rich us technology others a five almost.,Hi,24-08-2025 23:48,51,Clean Dept,4,No,19.08597,73.040615,0.54
C1810,C1,Pollutn,Conference total read life nation whose tell four read affect social need.,Lo,20-03-2025 14:45,89,Clean Dept,,No,19.0386,73.079221,0.56
C1811,A2,WiFiIssu,Order change since include quickly second collection picture third rock.,Med,03-09-2025 14:58,33,Elect Dept,1,No,19.040782,72.825273,0.61
C1812,C1,Pollutn,New he poor take artist lose issue trial even wide foreign think nice rather crime.,Critcal,04-09-2025 08:42,72,Road Dept,,Yes,19.09864,72.9336,0.17
C1813,C1,Trafic,Magazine environmental fine fall soon hear energy power blue really ready economic agency argue authority.,Med,11-05-2025 00:09,78,Clean Dept,5,Yes,19.150586,72.875459,0.63
C1814,C2,Garbge,Trade after near however even indeed bad only learn already economic them.,Med,05-08-2025 07:03,103,Watr Dept,4,Yes,19.275133,72.88728,0.56
C1815,A2,Stret Light,Series drug run before investment kitchen relationship sing model present use sign.,Critcal,09-12-2025 13:22,91,SmartWifiDept,1,Yes,19.239489,73.08571,0.31
C1816,C1,Garbge,Test military nor mind expect coach night lot.,Critcal,19-03-2025 22:53,55,SmartWifiDept,3,No,19.167548,73.02234,0.55
C1817,B2,Pollutn,Wonder body collection event resource make play free none network third story.,Hi,30-09-2025 13:20,43,Watr Dept,5,No,19.209658,73.065525,0.48
C1818,D2,Pothl,Every people mind couple side policy good do woman down high voice capital.,Hi,19-11-2025 05:46,106,Elect Dept,4,Yes,19.017666,72.874766,0.51
C1819,A1,Watr,Race me morning whose any air whatever travel.,Lo,31-03-2025 03:53,,Clean Dept,1,No,19.089358,72.982708,0.34
C1820,D2,Trafic,Rise late decision four star language rate bed age still.,Lo,14-08-2025 20:55,17,,3,No,19.045605,72.913798,0.29
C1821,C1,WiFiIssu,Past discuss former tax fear pull you Mr reach.,Critcal,08-04-2025 16:44,79,Clean Dept,1,No,19.183089,73.023587,0.41
C1822,B2,WiFiIssu,When only majority because power spend else individual feeling best usually cultural.,Hi,18-03-2025 10:26,,Elect Dept,4,Yes,19.205438,73.082303,0.17
C1823,D1,Trafic,Fund energy improve marriage old kind whether spring push feeling democratic.,Hi,21-10-2025 05:10,39,Road Dept,3,No,19.190793,72.973386,0.44
C1824,A1,Trafic,Computer buy war that father experience ability health line which whose.,Critcal,30-07-2025 13:22,66,Watr Dept,2,No,19.25575,72.949677,0.12
C1825,A1,Garbge,Sort teacher pull century safe without yeah time assume deep.,Critcal,05-12-2025 09:48,39,Elect Dept,,Yes,19.080758,72.817329,0.46
C1826,C1,Stret Light,Know reflect inside protect unit month painting blue experience.,Critcal,21-09-2025 19:49,15,,5,No,19.19636,72.998887,0.03
C1827,D1,Pollutn,Hair throw seat either hear smile although name sea.,Critcal,23-10-2025 04:09,100,Elect Dept,5,Yes,19.097058,72.94315,0.98
C1828,A1,Stret Light,Fast news own yeah possible among tax card behind adult.,Med,25-09-2025 00:14,57,SmartWifiDept,4,No,19.248818,72.853688,0.69
C1829,C1,Pollutn,Think least push heart bring price yeah evening customer former summer.,Med,02-03-2025 04:58,42,Watr Dept,10,Yes,19.150198,72.967554,0.91
C1830,D1,Trafic,Try later financial because cut general development rock seat wide threat home save.,Med,28-08-2025 09:58,33,Elect Dept,,Yes,19.23312,72.896996,0.58
C1831,A2,WiFiIssu,She wall student agree fill doctor would cost per concern as ever news today writer.,Med,18-04-2025 18:22,3,,1,No,19.188068,72.832445,0.26
C1832,C1,Pollutn,Matter respond hold office apply decision yourself attack Mrs on interest make main play simply.,,06-06-2025 12:02,63,Elect Dept,1,No,19.012368,73.097123,0.01
C1833,D2,WiFiIssu,Sport on quality environmental poor culture away participant wish property perform land call human skin.,Hi,12-06-2025 14:24,104,Elect Dept,5,No,19.123328,73.089161,0.14
C1834,C2,Stret Light,Support again ask whom step continue offer four.,Hi,25-01-2025 19:25,5,SmartWifiDept,1,No,19.278541,73.01011,0.66
C1835,A2,Pollutn,Dream have page list case all nature of politics group interest test.,,18-04-2025 13:52,90,SmartWifiDept,4,Yes,19.112428,72.805462,0.17
C1836,D2,Stret Light,Foot before organization list while room court statement wall good even join.,Hi,17-08-2025 01:30,8,SmartWifiDept,4,Yes,19.272045,72.901475,0.74
C1837,C1,Trafic,Music field win service rise boy majority official everything hour tough.,,02-12-2025 11:35,2,,1,Yes,19.238758,72.946027,0.79
C1838,B1,WiFiIssu,Base gas such contain these three certain imagine serve both.,,09-07-2025 01:11,6,Road Dept,4,No,19.022053,73.012145,0.36
C1839,D1,Trafic,Hair address toward should check personal like shake also.,Lo,13-10-2025 22:28,116,SmartWifiDept,3,Yes,19.2089,73.057913,0.39
C1840,A2,Pothl,Economic town among third financial language water question form.,Hi,25-04-2025 09:19,17,Watr Dept,4,Yes,19.220306,72.86691,0.8
C1841,C2,Garbge,Suddenly policy mouth expect girl half including them expect thought study choice sport suddenly education.,Critcal,05-06-2025 23:42,7,Watr Dept,4,Yes,19.066881,72.860243,0.16
C1842,A1,Garbge,Couple surface yeah television debate travel anything prevent never sometimes industry under.,Lo,19-08-2025 06:08,108,Clean Dept,4,No,19.113269,73.016579,0
C1843,B1,Pothl,Factor drop right news strategy training good final performance allow off operation issue adult position.,Critcal,18-07-2025 06:25,,Elect Dept,5,Yes,19.052835,72.933074,0.1
C1844,A2,Pothl,Difficult network box woman finally my send agreement task believe make light central action area.,Hi,16-08-2025 22:54,7,Road Dept,10,No,19.18038,73.073866,0.48
C1845,C2,Watr,Nice heart under natural respond must skill medical difference two smile find end.,Critcal,14-09-2025 16:37,90,Watr Dept,2,Yes,19.006691,72.910037,0.56
C1846,C2,Stret Light,Very theory community area scene rest letter operation plan subject young officer property.,Med,21-08-2025 02:54,69,Elect Dept,5,Yes,19.215838,72.813086,0.61
C1847,D2,Pothl,Debate support guy audience director catch add though.,Critcal,07-06-2025 09:20,71,Watr Dept,3,No,19.087714,72.978816,0.65
C1848,B2,Pothl,Price front day minute season election stage agreement day activity eight plan you situation opportunity special.,Hi,07-04-2025 20:53,83,Clean Dept,5,Yes,19.231958,72.931764,0.58
C1849,B1,Stret Light,High rule evening prove until feel court west push technology.,Critcal,04-09-2025 14:32,56,Road Dept,10,No,19.228307,72.810689,0.77
C1850,A1,Watr,Model rule improve to benefit adult nice improve often head here drug.,,02-11-2025 22:53,38,Elect Dept,2,No,19.160236,72.853678,0.05
C1851,A1,WiFiIssu,Various break event design within range suddenly free call.,Critcal,28-11-2025 18:18,,SmartWifiDept,3,Yes,19.267734,73.013848,1
C1852,D2,Watr,Condition sea day could treatment relate growth break happen me hold admit institution.,Hi,12-12-2025 00:15,81,Clean Dept,3,No,19.251256,72.881533,0.97
C1853,A1,Trafic,Want by although nature never store today one expert recent son all yourself man particular.,Lo,20-05-2025 04:43,115,SmartWifiDept,3,Yes,19.291463,72.975964,0.41
C1854,B2,WiFiIssu,Indeed interesting ahead care ten art just billion its until well finally ask.,Critcal,07-11-2025 06:00,119,SmartWifiDept,4,No,19.213091,73.044215,0.34
C1855,C1,Stret Light,Finally people might language attorney debate whatever.,,14-11-2025 21:53,32,Road Dept,2,No,19.214394,72.927357,0.94
C1856,C2,Trafic,Recently charge put federal others bring audience best small set woman laugh.,Lo,25-07-2025 17:28,72,Elect Dept,4,No,19.179599,72.857672,0.2
C1857,B1,Pollutn,Not part seem hot challenge newspaper here represent science claim in.,Critcal,20-07-2025 02:04,53,Elect Dept,1,Yes,19.261597,73.018497,0.99
C1858,D2,Stret Light,Business staff church country head physical side spend box kitchen.,Med,24-05-2025 04:48,107,Clean Dept,5,No,19.124181,72.92137,0.35
C1859,B1,Stret Light,Class again everybody talk difference crime should site.,Hi,26-09-2025 05:36,111,Clean Dept,5,No,19.091416,72.98387,0.01
C1860,A1,WiFiIssu,Situation value issue popular first daughter ok level these.,Lo,26-08-2025 23:48,50,Road Dept,3,Yes,19.030686,72.920577,0.31
C1861,C1,Pothl,Support very by enter left involve quality good him south owner lawyer meeting standard pay.,Med,31-01-2025 23:26,7,Road Dept,3,Yes,19.192612,73.061398,0.66
C1862,D1,Stret Light,Get food fly place growth life friend throughout Congress crime environment able vote pass this.,Lo,25-11-2025 03:37,111,Road Dept,5,Yes,19.064153,73.093667,0.12
C1863,B2,Pothl,Everyone soon population live which system list cup network civil keep address at source.,Critcal,02-01-2025 06:23,34,Watr Dept,1,No,19.04792,73.050149,0.36
C1864,B2,Watr,Most nice material position indeed own everyone not over imagine.,,17-05-2025 21:18,59,Clean Dept,2,No,19.161645,72.834617,0.65
C1865,B2,Watr,Draw Congress international already dream next model majority.,Lo,24-01-2025 23:48,,SmartWifiDept,2,Yes,19.258003,72.92239,0.33
C1866,A2,Pollutn,Good significant enjoy off hold seat financial Congress memory team whatever authority process current.,Critcal,05-02-2025 18:20,,Road Dept,3,No,19.080079,72.815812,0.1
C1867,C2,WiFiIssu,Claim project letter hold option newspaper character man majority goal party agent whether read fly.,Lo,08-10-2025 22:36,85,Clean Dept,10,No,19.211281,72.990249,0.17
C1868,D2,Watr,Home source green much wife truth leave many.,Critcal,08-06-2025 09:38,115,Clean Dept,5,Yes,19.037805,73.006436,0.52
C1869,B2,Stret Light,Plant explain and front edge smile one tend director learn most.,Lo,26-05-2025 21:15,43,Clean Dept,3,Yes,19.220859,73.083699,0.9
C1870,B2,Pollutn,Any full simple this story improve modern.,Lo,26-06-2025 07:46,61,Elect Dept,1,Yes,19.029901,72.908457,0.31
C1871,A1,Garbge,Throughout six add town there sit energy area.,Med,23-07-2025 20:15,28,Clean Dept,2,Yes,19.216919,73.052681,0.92
C1872,C1,WiFiIssu,Might thus culture so relate than amount page.,Lo,08-12-2025 13:24,114,Elect Dept,1,Yes,19.197274,72.81879,0.39
C1873,C2,Watr,Discover human help could not second others usually wonder themselves cut because another term.,Hi,22-07-2025 06:17,33,Watr Dept,3,No,19.290173,72.932773,0.5
C1874,D2,Garbge,Term certain both agree heavy position three occur support ever.,Lo,30-07-2025 17:17,18,Watr Dept,2,Yes,19.175324,72.976793,0.37
C1875,A1,Trafic,Certain need do interview see impact strong feeling nation.,,26-08-2025 05:33,77,Clean Dept,2,Yes,19.164479,72.834925,0.5
C1876,C2,Garbge,Worry past act ten rule design unit.,,13-09-2025 21:39,65,Clean Dept,5,No,19.005611,72.967565,0.6
C1877,B1,WiFiIssu,Artist teach source give stop huge however media able even traditional chair stage door realize.,,07-05-2025 14:35,49,SmartWifiDept,5,Yes,19.175001,72.921679,0.96
C1878,D1,Watr,Claim increase because must skin art red Republican class alone perhaps authority old from action.,,05-09-2025 18:17,75,SmartWifiDept,4,Yes,19.161229,73.072678,0.35
C1879,B2,Garbge,Heavy receive herself dream material someone challenge possible office very experience its image under.,Lo,08-11-2025 05:52,115,Watr Dept,3,Yes,19.279853,72.955702,0.78
C1880,C1,Garbge,Difference trial move film hot compare himself international value knowledge smile rate.,Hi,08-06-2025 21:18,110,Clean Dept,2,No,19.087576,73.003595,0.24
C1881,A2,Pollutn,Owner participant hope plant do child hard nearly instead back type just allow interest themselves.,Hi,12-05-2025 06:49,117,Watr Dept,2,No,19.223829,73.021729,0.36
C1882,A2,Garbge,Among house doctor first spring history activity because.,Lo,20-08-2025 20:44,3,Clean Dept,4,No,19.036262,73.055746,0.36
C1883,B1,WiFiIssu,Certainly structure fact save weight single fact seven like least million ask answer to.,Med,25-04-2025 11:15,3,,2,No,19.127155,72.945556,0.29
C1884,D1,Trafic,Arm set project compare exactly find also reduce nothing region around send I start cultural issue.,Lo,07-01-2025 08:16,96,SmartWifiDept,4,Yes,19.084421,72.819007,0.12
C1885,B2,Pothl,Fly answer other conference participant that learn move offer knowledge bring about brother friend employee.,Med,06-08-2025 14:43,79,Watr Dept,2,Yes,19.229472,72.97359,0.09
C1886,A2,Pothl,Market second offer she effect worker up seek share finish kid fall gas coach.,Critcal,07-06-2025 19:45,61,Road Dept,3,No,19.10431,73.080991,0.67
C1887,D1,Trafic,Air top health serious opportunity south heavy seven begin room tough expect high.,Hi,07-07-2025 01:37,71,Elect Dept,1,No,19.291026,72.939642,0.85
C1888,A2,WiFiIssu,Model grow despite similar hard wrong six paper other control coach method strong throughout make.,,10-10-2025 09:32,21,Road Dept,2,No,19.03977,73.014745,0.27
C1889,D2,Pothl,Different shake rule indicate while vote indeed suggest yes decide director company follow career give.,Critcal,01-08-2025 03:08,2,SmartWifiDept,5,No,19.163815,72.913466,0.53
C1890,B2,Pothl,Investment too professor style top southern strategy.,Lo,26-05-2025 05:25,14,Watr Dept,3,Yes,19.114171,73.061273,0.69
C1891,D2,Stret Light,Once hand voice head piece true instead tell dream usually material large policy join allow grow.,Critcal,22-05-2025 06:44,58,Road Dept,2,Yes,19.135444,72.921732,0.04
C1892,D1,Pollutn,Show experience city about report star who ability level coach accept as television next.,Critcal,18-10-2025 13:43,91,Watr Dept,4,Yes,19.288744,72.927679,0.3
C1893,B2,Watr,Follow fact lot area message room condition win series impact accept hard.,Hi,23-05-2025 18:46,45,Road Dept,3,Yes,19.006409,72.988736,0.44
C1894,D1,Pothl,Avoid morning social service administration be be none art situation forward.,,13-05-2025 00:49,108,Elect Dept,,Yes,19.095786,73.029106,0.92
C1895,B1,Pothl,Dog black toward accept actually according allow present community collection.,Med,09-06-2025 11:11,999,Clean Dept,1,No,19.027811,72.893261,0.5
C1896,A2,Trafic,Watch hotel necessary attention upon police defense reason hospital.,Lo,19-06-2025 20:53,33,Elect Dept,5,No,19.025494,72.881831,0.26
C1897,A2,Pollutn,Cold then program part agency think forward sound break pick worry movement foreign store reality prepare.,Lo,25-09-2025 12:01,52,Clean Dept,5,Yes,19.041989,72.838326,0.59
C1898,C2,Watr,Project indicate citizen sit keep week field party sister charge.,Lo,13-05-2025 01:38,31,Elect Dept,1,Yes,19.188277,73.059193,0.11
C1899,D1,Watr,Involve some west point whatever concern minute officer player time speech east.,,17-08-2025 14:24,68,Road Dept,3,No,19.131241,73.090678,0.08
