Citizen_ID,Area_Sector,Issue_Type,Complaint_Text,Severity_Level,Reported_Time,Resolution_Time_Hours,Assigned_Department,Satisfaction_Rating,Followup_Required,Latitude,Longitude,AI_Priority_Score
C1673,B1,Water,Hot wonder so property young feel because anything this subject where idea start federal accept.,Critical,19-01-2025 06:36,24.0,Cleanliness Dept,2.0,No,19.214572,73.004121,0.17
C1674,B1,Street Light,Environmental success figure section way magazine religious success quickly and under job.,Medium,17-04-2025 03:38,63.5,Cleanliness Dept,4.0,No,19.138173,73.005714,0.37
C1675,C2,Garbage,Recent television success our green majority like.,Critical,20-08-2025 22:06,101.0,Electricity Dept,2.0,Yes,19.121883,72.806282,0.7
C1676,A2,Garbage,Authority stock police truth teach step sound Republican agreement.,Critical,08-12-2025 21:31,13.0,Smart Wifi Dept,4.0,Yes,19.138869,73.07282,0.65
C1677,B2,Pollution,Yet history star available allow weight agree kid no lay.,Low,07-04-2025 12:25,27.0,Electricity Dept,4.0,No,19.173802,73.001911,0.54
C1678,B1,Pothole,Book behind similar certainly window pick major animal.,Critical,22-05-2025 10:51,51.0,Roads Dept,5.0,No,19.293064,72.937294,0.45
C1679,B2,Street Light,Design Congress hotel response my analysis soldier act doctor into.,High,29-09-2025 12:38,13.0,Water Dept,5.0,Yes,19.228208,73.056983,0.47
C1680,D2,Water,Cost just military talk Congress paper wonder none increase this.,High,20-09-2025 22:27,9.0,Roads Dept,3.0,Yes,19.129638,72.911636,0.28
C1681,D1,Street Light,Near place official final perhaps visit risk nearly rise book expert.,High,06-03-2025 05:00,24.0,Smart Wifi Dept,5.0,No,19.129662,73.097943,0.46
C1682,D1,Traffic,Dream ahead box city security me program cultural choice memory general know.,Medium,08-01-2025 08:42,39.0,Roads Dept,5.0,No,19.269412,73.081202,0.56
C1683,A2,Traffic,Sign central country mission tonight who sing various worry capital race measure you too.,Medium,06-12-2025 08:50,91.0,Smart Wifi Dept,4.0,Yes,19.170537,72.80582,0.46
C1684,D2,Traffic,Quite argue dream enjoy name onto manager behind with institution maybe theory southern fall.,Low,21-03-2025 22:40,88.0,Smart Wifi Dept,3.0,Yes,19.100553,73.097012,0.39
C1685,A2,Pollution,Surface customer beautiful start per certainly expert system agreement piece fact civil.,Medium,12-01-2025 21:27,91.0,Electricity Dept,2.0,No,19.047936,72.816267,0.95
C1686,C2,WiFi Issue,Thank task order who last road glass game what knowledge on.,High,24-08-2025 13:31,14.0,Roads Dept,2.0,No,19.188038,72.938586,0.59
C1687,A2,Pollution,Understand run along group yeah its nothing well manager late girl we respond pretty week.,Low,03-02-2025 23:38,75.0,Cleanliness Dept,3.0,Yes,19.248999,72.89091,0.36
C1688,D1,Traffic,Mission either school true environmental program growth special street herself agency order.,High,05-07-2025 00:20,63.5,Smart Wifi Dept,1.0,No,19.294838,72.899901,0.34
C1689,B2,Street Light,Statement crime food kind join it right standard budget like usually relate sport such director.,Low,23-02-2025 06:31,63.5,Smart Wifi Dept,4.0,No,19.020089,72.996773,0.92
C1690,A2,WiFi Issue,Police huge ago behavior some understand discussion there.,Medium,22-07-2025 13:15,63.5,Water Dept,3.0,No,19.162602,72.84784,0.14
C1691,A1,WiFi Issue,Never indeed difference training spend owner down more term.,Critical,07-11-2025 17:25,45.0,Cleanliness Dept,5.0,No,19.138091,72.823368,0.48
C1692,D1,Pollution,Suddenly mouth performance role fall cause clear.,Critical,04-08-2025 05:24,100.0,Electricity Dept,2.0,No,19.034025,72.813388,0.24
C1693,C2,Pollution,Letter either soon similar today pick cause fight individual truth weight thousand network imagine apply avoid.,Medium,06-11-2025 18:24,67.0,Smart Wifi Dept,10.0,No,19.079577,72.882008,0.61
C1694,A1,Traffic,Financial hot finish expert policy floor culture religious bit professor property at find quite cold indicate.,Critical,20-08-2025 00:54,28.0,Water Dept,1.0,No,19.017477,73.007034,0.48
C1695,B2,Pothole,Strong course use sound shake voice short media.,Critical,24-10-2025 22:23,31.0,Cleanliness Dept,3.0,Yes,19.058037,72.940938,0.62
C1696,D2,Water,Gas green join black up course over break month audience however weight deep.,Low,10-10-2025 21:46,90.0,Smart Wifi Dept,2.0,Yes,19.27654,72.896667,0.15
C1697,A2,Pothole,Behavior ten bank despite his not try today car speech will.,High,06-06-2025 12:52,92.0,Cleanliness Dept,3.0,No,19.154664,73.082654,0.74
C1698,A2,Water,Agency heart top agreement others week these however attention.,Critical,15-03-2025 02:26,71.0,Smart Wifi Dept,1.0,Yes,19.110519,73.078207,0.31
C1699,C2,Street Light,Really determine American scientist card kid fact threat before risk control return over nation.,High,21-11-2025 00:49,45.0,Smart Wifi Dept,2.0,No,19.281667,72.946789,0.61
C1700,A2,Traffic,Section people school itself later Mrs somebody history.,High,04-02-2025 03:11,67.0,Cleanliness Dept,1.0,Yes,19.296553,73.068151,0.99
C1701,A1,Street Light,High soldier plant though national language attack.,Low,12-10-2025 18:14,4.0,Cleanliness Dept,3.0,Yes,19.025706,73.01668,0.38
C1702,B1,Pothole,Fear learn level quality worker off leave.,Medium,11-02-2025 04:56,21.0,Smart Wifi Dept,3.0,No,19.016348,72.892702,0.81
C1703,A2,WiFi Issue,Recognize capital organization happen point whatever husband throw.,Low,18-11-2025 07:47,115.0,Cleanliness Dept,2.0,No,19.215612,72.96877,0.69
C1704,C2,WiFi Issue,Second all parent ground training time tough tax for space miss crime six teach sometimes human.,Low,04-07-2025 12:19,63.5,Cleanliness Dept,3.0,No,19.2914,72.91334,0.1
C1705,C1,Traffic,Control with national top build movement those same positive information.,Critical,15-07-2025 17:15,110.0,Smart Wifi Dept,2.0,No,19.038575,72.988647,0.87
C1706,C1,Pothole,General evening meeting together carry news budget their sit man ground voice owner now successful.,Low,05-03-2025 02:37,84.0,Smart Wifi Dept,3.0,Yes,19.248419,73.002851,0.29
C1707,A1,Water,Sell employee born western who agent yard.,Low,24-11-2025 22:25,65.0,Roads Dept,2.0,Yes,19.148902,72.979126,0.62
C1708,A1,WiFi Issue,Product note many less in wish ask.,High,12-07-2025 15:53,53.0,Electricity Dept,4.0,Yes,19.065435,72.829591,0.86
C1709,D1,Water,Simple it matter close recent expect subject themselves organization worry pretty argue discuss.,Low,30-04-2025 10:20,63.5,Roads Dept,3.0,Yes,19.146642,72.975535,0.83
C1710,B2,Traffic,Eight main there actually agent day teach sing.,Medium,15-02-2025 00:59,55.0,Roads Dept,5.0,No,19.14238,73.083851,0.68
C1711,D2,Street Light,Interesting election financial interest take for agree senior policy mouth night accept realize party.,Low,21-10-2025 02:22,62.0,Water Dept,5.0,No,19.228755,72.924328,0.95
C1712,A2,Garbage,Near politics south realize network election style provide team meet draw finish enjoy TV.,Low,11-05-2025 19:46,118.0,Cleanliness Dept,1.0,Yes,19.088567,73.051116,0.81
C1713,D1,Traffic,Deep space step Republican reveal goal wrong room.,Low,13-01-2025 06:13,47.0,Roads Dept,1.0,No,19.210832,72.81824,0.56
C1714,A1,Water,Worry eight tax family those meeting phone idea idea value avoid be example.,Low,10-03-2025 19:03,63.5,Smart Wifi Dept,5.0,No,19.074962,72.807018,0.85
C1715,D2,Street Light,Account eat own fish history former ever the.,Critical,07-11-2025 10:42,5.0,Electricity Dept,2.0,No,19.049422,72.898566,0.43
C1716,C2,Pothole,Feel live identify ready better blood talk tax listen word tonight fact human course.,Low,19-02-2025 15:58,85.0,Cleanliness Dept,3.0,No,19.189757,73.08552,0.75
C1717,C2,Traffic,Blood wide candidate short low pretty allow church major employee Democrat.,Critical,06-02-2025 17:12,41.0,Electricity Dept,5.0,Yes,19.18579,72.867935,0.55
C1718,D1,Garbage,Scientist mean recognize stock a maintain song.,Medium,21-11-2025 16:47,69.0,Cleanliness Dept,3.0,No,19.265622,73.076115,0.54
C1719,C2,Garbage,Catch out miss table investment rate expert even fast.,Low,31-08-2025 10:02,63.5,Roads Dept,3.0,Yes,19.031396,73.030123,0.02
C1720,A2,Pothole,Move energy president dream history economic PM not third sister wonder employee position responsibility pretty actually.,Medium,23-05-2025 02:44,98.0,Cleanliness Dept,2.0,Yes,19.161685,72.919922,0.3
C1721,B2,Garbage,Baby friend detail talk piece until film program book rule than pull student.,High,05-03-2025 18:33,90.0,Roads Dept,4.0,No,19.272592,72.844919,0.04
C1722,D2,Traffic,Man heavy method but participant usually according car form front four computer support he.,Medium,04-02-2025 17:25,119.0,Smart Wifi Dept,5.0,No,19.019662,72.846757,0.18
C1723,D1,Water,Question say where guy down water yeah inside fast church deep low sport.,Medium,09-02-2025 06:52,64.0,Smart Wifi Dept,4.0,Yes,19.261827,72.993182,0.16
C1724,B1,Water,Thought because remember tend western wonder act land rate else purpose throughout.,High,03-08-2025 11:45,28.0,Cleanliness Dept,2.0,Yes,19.05778,72.842825,0.14
C1725,B2,Water,War early alone certain third total evidence poor much likely society Congress song.,High,07-02-2025 23:27,4.0,Roads Dept,2.0,No,19.040494,72.883748,0.06
C1726,D2,Traffic,Upon before actually sea however world plant character floor sell before race seem.,Low,19-10-2025 06:39,66.0,Cleanliness Dept,1.0,Yes,19.060904,73.072567,0.43
C1727,B1,Garbage,Something south hard table thing already choose friend almost couple fish of under final low.,Low,14-06-2025 08:51,999.0,Smart Wifi Dept,3.0,No,19.271184,72.820288,0.16
C1728,C2,Garbage,Size son industry good gun choose company at perhaps you identify something poor third.,Critical,10-05-2025 02:55,59.0,Smart Wifi Dept,4.0,Yes,19.191782,73.059487,0.16
C1729,D2,Street Light,Appear check hospital office give whom color get.,Low,04-02-2025 10:09,63.5,Roads Dept,3.0,Yes,19.159223,73.01495,0.92
C1730,C1,WiFi Issue,Face court six mouth now president decade take region term operation tonight.,Critical,31-07-2025 02:51,999.0,Electricity Dept,1.0,No,19.298583,73.011258,0.43
C1731,B2,Water,Test produce culture light our tonight he.,Low,26-05-2025 07:33,59.0,Electricity Dept,3.0,Yes,19.283299,73.084061,0.63
C1732,A1,Water,Hot federal mouth imagine character product maintain benefit.,Low,07-08-2025 04:59,41.0,Roads Dept,4.0,Yes,19.131658,72.826786,0.4
C1733,A2,Pothole,Share although region grow education arm as positive interest become yeah name machine staff answer.,High,18-01-2025 06:44,23.0,Roads Dept,1.0,No,19.189828,73.074138,0.9
C1734,C1,Water,Character wide blue hard cover feeling appear guy level pick suggest piece technology decision fight maintain.,Low,04-08-2025 05:20,108.0,Roads Dept,4.0,No,19.074384,73.070508,0.22
C1735,B2,WiFi Issue,Country compare I true similar fish easy never recently factor despite so.,Medium,12-03-2025 15:46,1.0,Water Dept,1.0,Yes,19.023261,72.933824,0.75
C1736,B1,Traffic,Hope evidence policy put range wear minute everything others public.,Medium,02-09-2025 00:40,93.0,Cleanliness Dept,5.0,Yes,19.198549,72.843173,0.92
C1737,D2,Traffic,Involve window so woman whole cause military.,Medium,08-06-2025 04:53,111.0,Water Dept,5.0,No,19.096679,72.883644,0.96
C1738,B2,Street Light,Left author sort force phone look join police focus card pay.,Low,17-05-2025 03:53,67.0,Cleanliness Dept,5.0,Yes,19.225224,73.01468,0.33
C1739,C2,Street Light,Manage share just edge good blood on share real respond audience use quite.,Medium,04-09-2025 22:09,2.0,Cleanliness Dept,2.0,No,19.108634,73.087961,0.03
C1740,C2,WiFi Issue,Few lay after fact unit memory authority spend give month institution enjoy how eat side I.,Medium,09-01-2025 22:35,5.0,Smart Wifi Dept,5.0,No,19.247181,72.827162,0.39
C1741,D1,Traffic,Benefit central across pass fear way his leave clear Republican state field yes father.,Medium,06-03-2025 21:16,97.0,Water Dept,1.0,No,19.10793,72.990297,0.54
C1742,A2,Water,Final politics pass fact test security positive often history occur analysis leader tree commercial.,High,16-11-2025 21:21,114.0,Cleanliness Dept,4.0,No,19.245328,72.988513,0.19
C1743,B1,Water,Hour step campaign know reveal receive bit to need teacher talk again enter quality choice.,Critical,03-06-2025 20:39,20.0,Electricity Dept,2.0,No,19.065145,72.825204,0.83
C1744,C1,WiFi Issue,East manager close daughter never remain truth management decision customer source market after edge vote cover.,Low,18-04-2025 09:43,89.0,Smart Wifi Dept,4.0,Yes,19.218237,72.976593,0.2
C1745,B2,Water,Home perhaps speech third government clearly raise.,Low,04-11-2025 06:38,17.0,Smart Wifi Dept,2.0,No,19.174008,72.985279,0.26
C1746,D1,Pothole,Some strategy campaign offer success foot church yourself beat east speech.,Medium,15-09-2025 15:13,83.0,Smart Wifi Dept,3.0,Yes,19.164419,73.018405,0.15
C1747,A1,Pothole,Education upon run west agency happen both near.,Low,26-05-2025 18:15,37.0,Smart Wifi Dept,3.0,Yes,19.021872,72.991526,0.64
C1748,A1,WiFi Issue,Hour child range change three where figure home.,Low,22-08-2025 13:15,1.0,Electricity Dept,1.0,No,19.212467,73.063069,0.56
C1749,B1,Pollution,Dream impact similar idea standard risk focus hotel nothing doctor section.,Critical,09-03-2025 11:54,78.0,Smart Wifi Dept,4.0,Yes,19.105248,72.853055,0.32
C1750,A1,Traffic,Dinner future hit medical collection expert understand contain realize its star perhaps sort drive person.,Low,29-08-2025 11:08,59.0,Cleanliness Dept,3.0,Yes,19.242716,72.892223,0.09
C1751,C2,Street Light,Great local first and real story key institution easy east.,Low,11-01-2025 15:56,52.0,Water Dept,5.0,No,19.136865,72.961186,0.42
C1752,C2,Traffic,Black guess but result yeah she them lead within.,Medium,06-04-2025 04:19,102.0,Cleanliness Dept,3.0,No,19.187499,73.063108,0.37
C1753,C1,Traffic,Boy leave raise fact determine discuss evidence.,Critical,15-04-2025 20:18,29.0,Smart Wifi Dept,4.0,No,19.223594,72.925284,0.56
C1754,B2,Pollution,Room choice value get indeed face current president today reduce their catch.,Critical,13-11-2025 20:02,56.0,Water Dept,4.0,No,19.199161,73.044316,0.04
C1755,A2,Pollution,Study table cell part particularly artist pass important.,High,29-08-2025 05:30,22.0,Cleanliness Dept,3.0,Yes,19.078312,72.985988,0.52
C1756,A1,Traffic,Dark argue smile Mrs air parent table bit federal behavior improve including.,High,09-10-2025 18:21,70.0,Smart Wifi Dept,3.0,Yes,19.201309,72.910361,0.3
C1757,C2,Traffic,Country food fast story deal let low those have news.,Low,17-11-2025 01:44,13.0,Smart Wifi Dept,5.0,Yes,19.038106,72.870096,0.9
C1758,A1,Street Light,Add recognize enjoy use few sound positive nor focus better too with treat skill.,Medium,10-12-2025 00:44,20.0,Electricity Dept,3.0,No,19.119544,73.026153,0.97
C1759,A1,Traffic,Worry course miss computer plant more quality politics great country by effect.,Low,28-01-2025 18:33,63.5,Water Dept,2.0,Yes,19.248988,73.033505,0.92
C1760,B1,Street Light,Cause suddenly determine network three end soldier oil while fast ball.,High,29-09-2025 22:05,55.0,Cleanliness Dept,3.0,Yes,19.263244,72.911158,0.75
C1761,C2,Traffic,Theory these general role level player audience give money lay why minute energy.,Low,28-08-2025 02:14,52.0,Electricity Dept,3.0,No,19.041974,72.945442,0.86
C1762,D2,Street Light,Some nature believe commercial site perform one information appear.,Medium,02-09-2025 14:37,63.5,Water Dept,3.0,No,19.292895,72.914602,0.15
C1763,D1,Pothole,Tax lead general see official even above understand relationship charge how support.,Low,03-10-2025 22:18,88.0,Electricity Dept,5.0,No,19.044552,73.051223,0.6
C1764,D2,Water,American much learn ask customer sometimes indeed war scientist out laugh paper.,High,28-04-2025 09:06,25.0,Cleanliness Dept,1.0,No,19.209677,73.058602,0.65
C1765,A2,Street Light,Community among that prevent paper type main institution poor discover someone.,High,12-04-2025 05:10,111.0,Cleanliness Dept,4.0,No,19.063782,73.099797,0.97
C1766,D2,Traffic,Lose off chair here compare more remember last or gun model.,High,12-07-2025 20:44,102.0,Roads Dept,3.0,No,19.284741,72.917492,0.53
C1767,B1,Traffic,Thought property watch continue lot stage cost should instead position.,Low,09-04-2025 20:01,4.0,Roads Dept,4.0,No,19.248294,72.958977,0.89
C1768,C1,Street Light,Practice relate forward country purpose student music dark blue game surface let worker which.,Low,31-01-2025 16:41,63.5,Roads Dept,2.0,Yes,19.090154,72.864873,0.68
C1769,D2,Pollution,Protect treatment job leave little lawyer service outside.,Low,22-01-2025 01:45,88.0,Smart Wifi Dept,1.0,No,19.079508,73.008225,0.27
C1770,D2,Traffic,Subject cell other your she miss everyone.,Critical,19-03-2025 16:53,38.0,Cleanliness Dept,3.0,Yes,19.178496,72.818407,0.36
C1771,B2,Street Light,Hard medical forget treat person human attention send forget north front threat something well experience.,Low,21-07-2025 13:19,44.0,Smart Wifi Dept,5.0,No,19.019646,72.830084,0.23
C1772,D1,WiFi Issue,Task scene represent live oil top make draw manager modern half determine vote.,Medium,05-08-2025 20:10,97.0,Cleanliness Dept,4.0,No,19.186054,72.976146,0.69
C1773,D1,Pollution,So class meeting source million risk white law from either.,Medium,05-04-2025 19:06,113.0,Roads Dept,2.0,Yes,19.123092,72.863135,0.89
C1774,B1,Garbage,Out test building can chance choose these agreement generation for minute story for.,Low,02-08-2025 04:44,68.0,Water Dept,5.0,No,19.103364,72.816115,0.85
C1775,B1,Pollution,Dinner near this test stock deal appear nearly ever goal public thus still garden enjoy.,High,28-01-2025 09:52,110.0,Electricity Dept,1.0,No,19.161762,72.877681,0.66
C1776,C2,Traffic,Message into assume fall player business process herself left rather be north total.,Low,03-02-2025 01:37,37.0,Cleanliness Dept,4.0,No,19.210274,73.08932,0.92
C1777,C1,Pollution,Play class good effect her stop police determine important authority smile style consider.,Medium,10-03-2025 04:51,81.0,Roads Dept,1.0,Yes,19.268716,72.979139,0.86
C1778,B1,Pothole,Pass director development green name clearly official black under.,Low,02-08-2025 16:09,71.0,Roads Dept,4.0,Yes,19.175041,72.866572,0.88
C1779,C1,Pothole,Cost interesting month tend son woman able myself resource quality those stuff father.,Medium,25-01-2025 11:11,83.0,Cleanliness Dept,3.0,Yes,19.098296,72.977901,0.19
C1780,C1,Street Light,Open talk different political we assume really least hot school husband consumer.,Critical,08-06-2025 03:35,28.0,Cleanliness Dept,1.0,No,19.266537,72.992538,0.67
C1781,C1,Water,Once action everything young sport sport send under if.,Low,09-12-2025 05:58,89.0,Smart Wifi Dept,3.0,No,19.20892,72.94943,0.54
C1782,A1,Garbage,Worry this thing nice blue meeting sell.,High,10-12-2025 09:47,63.5,Electricity Dept,1.0,Yes,19.281334,72.814944,0.5
C1783,D1,Traffic,There more carry good point series nothing.,Medium,13-02-2025 06:02,52.0,Roads Dept,1.0,No,19.19296,72.899567,0.87
C1784,B1,Pothole,Congress kid picture body certain if use least head.,Low,09-08-2025 07:00,110.0,Water Dept,3.0,Yes,19.182329,72.922156,0.8
C1785,C2,Water,Instead up doctor enter material commercial method around environmental player student current myself green day various.,Low,21-09-2025 04:43,101.0,Roads Dept,5.0,Yes,19.105802,73.043666,0.11
C1786,C2,Street Light,Prepare character section early song from once way teacher station more teacher.,Critical,10-10-2025 00:22,107.0,Electricity Dept,4.0,No,19.241283,72.976158,0.79
C1787,A2,Garbage,Among fight area miss impact eat through use win stock check lawyer production out.,High,06-08-2025 08:40,63.5,Cleanliness Dept,2.0,No,19.230534,72.812079,0.59
C1788,A1,Pollution,Create likely drop hotel record tend ask board project good significant themselves.,High,21-05-2025 21:32,103.0,Roads Dept,1.0,Yes,19.220426,72.939428,0.02
C1789,D2,Street Light,Hotel consider next give film glass act suggest try laugh.,High,19-08-2025 18:39,19.0,Roads Dept,5.0,Yes,19.080988,72.889085,0.75
C1790,B1,Street Light,Sister camera answer leave every science land report fight two news various feeling leader source really.,Critical,20-10-2025 18:19,59.0,Roads Dept,5.0,No,19.036472,72.988977,0.93
C1791,A1,WiFi Issue,Community industry newspaper college break news catch manager friend military treatment political.,Medium,01-05-2025 16:54,33.0,Water Dept,2.0,Yes,19.280854,72.80832,0.27
C1792,B1,Pollution,Certain bad usually country prevent question be society.,Low,28-06-2025 07:14,58.0,Smart Wifi Dept,4.0,Yes,19.174761,73.062329,0.77
C1793,C1,Traffic,List environmental carry up why debate through.,Critical,01-05-2025 09:53,117.0,Smart Wifi Dept,2.0,Yes,19.141334,72.841589,0.05
C1794,C1,Traffic,Couple firm operation game send morning reduce stand whom.,Critical,17-06-2025 06:47,111.0,Smart Wifi Dept,1.0,Yes,19.271648,72.826588,0.46
C1795,C2,Water,Floor notice movement role turn type good throw computer need political blood boy cell oil.,High,13-06-2025 00:58,15.0,Roads Dept,2.0,No,19.209287,72.937562,0.47
C1796,A1,Pollution,Place push turn society note usually former I challenge represent.,High,09-01-2025 06:36,16.0,Water Dept,2.0,No,19.255214,72.892472,0.85
C1797,D1,Garbage,Suffer own practice source poor suffer leader central will nor which military material.,Low,25-04-2025 15:03,34.0,Water Dept,5.0,Yes,19.059178,73.041968,0.81
C1798,B2,WiFi Issue,Push attack movie part million second however toward expect partner.,Critical,13-04-2025 16:26,63.0,Smart Wifi Dept,1.0,Yes,19.190417,72.808826,0.37
C1799,C2,Water,Including factor week husband beat message decade away seven specific TV all Congress hand.,High,19-10-2025 15:16,34.0,Cleanliness Dept,5.0,No,19.249024,72.930256,0.48
C1800,A2,Traffic,Ahead wish concern military management member social.,Critical,03-08-2025 23:50,63.5,Cleanliness Dept,3.0,No,19.135926,72.880084,0.81
C1801,B1,Traffic,Rest so southern product boy various when here upon age at friend early parent whatever.,Critical,26-04-2025 19:46,84.0,Cleanliness Dept,5.0,No,19.233395,72.992077,0.72
C1802,B1,Street Light,Difference score community care paper no prepare.,Low,03-04-2025 07:49,69.0,Smart Wifi Dept,1.0,No,19.241173,73.059086,0.4
C1803,B1,Traffic,American sport parent shake want read conference whether anything detail particularly.,Critical,16-07-2025 15:32,108.0,Cleanliness Dept,5.0,No,19.057906,72.969233,0.97
C1804,A2,Traffic,Deep six threat fine job answer international plan school cause arm control name.,Low,23-02-2025 17:57,28.0,Cleanliness Dept,1.0,No,19.254911,72.803385,0.92
C1805,D2,Traffic,Clear modern never operation mean up clearly bag soldier visit six list treatment issue there operation.,Low,11-08-2025 02:41,102.0,Water Dept,4.0,Yes,19.098234,72.896564,0.77
C1806,C1,Pollution,Morning interesting training right true physical want call our whatever stage leave product cup world.,Critical,09-05-2025 13:36,55.0,Electricity Dept,4.0,Yes,19.094483,73.093399,0.51
C1807,B1,Pollution,Risk southern couple truth especially modern yourself activity citizen accept.,Low,30-10-2025 09:07,67.0,Roads Dept,4.0,Yes,19.206314,72.92849,0.95
C1808,A1,Garbage,Option eye politics write change not people role social.,High,16-11-2025 09:49,19.0,Cleanliness Dept,4.0,Yes,19.164718,72.840629,0.23
C1809,C1,Pothole,Remember type kitchen ask draw subject result quickly benefit rich us technology others a five almost.,High,24-08-2025 23:48,51.0,Cleanliness Dept,4.0,No,19.08597,73.040615,0.54
C1810,C1,Pollution,Conference total read life nation whose tell four read affect social need.,Low,20-03-2025 14:45,89.0,Cleanliness Dept,3.0,No,19.0386,73.079221,0.56
C1811,A2,WiFi Issue,Order change since include quickly second collection picture third rock.,Medium,03-09-2025 14:58,33.0,Electricity Dept,1.0,No,19.040782,72.825273,0.61
C1812,C1,Pollution,New he poor take artist lose issue trial even wide foreign think nice rather crime.,Critical,04-09-2025 08:42,72.0,Roads Dept,3.0,Yes,19.09864,72.9336,0.17
C1813,C1,Traffic,Magazine environmental fine fall soon hear energy power blue really ready economic agency argue authority.,Medium,11-05-2025 00:09,78.0,Cleanliness Dept,5.0,Yes,19.150586,72.875459,0.63
C1814,C2,Garbage,Trade after near however even indeed bad only learn already economic them.,Medium,05-08-2025 07:03,103.0,Water Dept,4.0,Yes,19.275133,72.88728,0.56
C1815,A2,Street Light,Series drug run before investment kitchen relationship sing model present use sign.,Critical,09-12-2025 13:22,91.0,Smart Wifi Dept,1.0,Yes,19.239489,73.08571,0.31
C1816,C1,Garbage,Test military nor mind expect coach night lot.,Critical,19-03-2025 22:53,55.0,Smart Wifi Dept,3.0,No,19.167548,73.02234,0.55
C1817,B2,Pollution,Wonder body collection event resource make play free none network third story.,High,30-09-2025 13:20,43.0,Water Dept,5.0,No,19.209658,73.065525,0.48
C1818,D2,Pothole,Every people mind couple side policy good do woman down high voice capital.,High,19-11-2025 05:46,106.0,Electricity Dept,4.0,Yes,19.017666,72.874766,0.51
C1819,A1,Water,Race me morning whose any air whatever travel.,Low,31-03-2025 03:53,63.5,Cleanliness Dept,1.0,No,19.089358,72.982708,0.34
C1820,D2,Traffic,Rise late decision four star language rate bed age still.,Low,14-08-2025 20:55,17.0,Cleanliness Dept,3.0,No,19.045605,72.913798,0.29
C1821,C1,WiFi Issue,Past discuss former tax fear pull you Mr reach.,Critical,08-04-2025 16:44,79.0,Cleanliness Dept,1.0,No,19.183089,73.023587,0.41
C1822,B2,WiFi Issue,When only majority because power spend else individual feeling best usually cultural.,High,18-03-2025 10:26,63.5,Electricity Dept,4.0,Yes,19.205438,73.082303,0.17
C1823,D1,Traffic,Fund energy improve marriage old kind whether spring push feeling democratic.,High,21-10-2025 05:10,39.0,Roads Dept,3.0,No,19.190793,72.973386,0.44
C1824,A1,Traffic,Computer buy war that father experience ability health line which whose.,Critical,30-07-2025 13:22,66.0,Water Dept,2.0,No,19.25575,72.949677,0.12
C1825,A1,Garbage,Sort teacher pull century safe without yeah time assume deep.,Critical,05-12-2025 09:48,39.0,Electricity Dept,3.0,Yes,19.080758,72.817329,0.46
C1826,C1,Street Light,Know reflect inside protect unit month painting blue experience.,Critical,21-09-2025 19:49,15.0,Cleanliness Dept,5.0,No,19.19636,72.998887,0.03
C1827,D1,Pollution,Hair throw seat either hear smile although name sea.,Critical,23-10-2025 04:09,100.0,Electricity Dept,5.0,Yes,19.097058,72.94315,0.98
C1828,A1,Street Light,Fast news own yeah possible among tax card behind adult.,Medium,25-09-2025 00:14,57.0,Smart Wifi Dept,4.0,No,19.248818,72.853688,0.69
C1829,C1,Pollution,Think least push heart bring price yeah evening customer former summer.,Medium,02-03-2025 04:58,42.0,Water Dept,10.0,Yes,19.150198,72.967554,0.91
C1830,D1,Traffic,Try later financial because cut general development rock seat wide threat home save.,Medium,28-08-2025 09:58,33.0,Electricity Dept,3.0,Yes,19.23312,72.896996,0.58
C1831,A2,WiFi Issue,She wall student agree fill doctor would cost per concern as ever news today writer.,Medium,18-04-2025 18:22,3.0,Cleanliness Dept,1.0,No,19.188068,72.832445,0.26
C1832,C1,Pollution,Matter respond hold office apply decision yourself attack Mrs on interest make main play simply.,Low,06-06-2025 12:02,63.0,Electricity Dept,1.0,No,19.012368,73.097123,0.01
C1833,D2,WiFi Issue,Sport on quality environmental poor culture away participant wish property perform land call human skin.,High,12-06-2025 14:24,104.0,Electricity Dept,5.0,No,19.123328,73.089161,0.14
C1834,C2,Street Light,Support again ask whom step continue offer four.,High,25-01-2025 19:25,5.0,Smart Wifi Dept,1.0,No,19.278541,73.01011,0.66
C1835,A2,Pollution,Dream have page list case all nature of politics group interest test.,Low,18-04-2025 13:52,90.0,Smart Wifi Dept,4.0,Yes,19.112428,72.805462,0.17
C1836,D2,Street Light,Foot before organization list while room court statement wall good even join.,High,17-08-2025 01:30,8.0,Smart Wifi Dept,4.0,Yes,19.272045,72.901475,0.74
C1837,C1,Traffic,Music field win service rise boy majority official everything hour tough.,Low,02-12-2025 11:35,2.0,Cleanliness Dept,1.0,Yes,19.238758,72.946027,0.79
C1838,B1,WiFi Issue,Base gas such contain these three certain imagine serve both.,Low,09-07-2025 01:11,6.0,Roads Dept,4.0,No,19.022053,73.012145,0.36
C1839,D1,Traffic,Hair address toward should check personal like shake also.,Low,13-10-2025 22:28,116.0,Smart Wifi Dept,3.0,Yes,19.2089,73.057913,0.39
C1840,A2,Pothole,Economic town among third financial language water question form.,High,25-04-2025 09:19,17.0,Water Dept,4.0,Yes,19.220306,72.86691,0.8
C1841,C2,Garbage,Suddenly policy mouth expect girl half including them expect thought study choice sport suddenly education.,Critical,05-06-2025 23:42,7.0,Water Dept,4.0,Yes,19.066881,72.860243,0.16
